0.00015271359830031867, 0.0007054081920812373
0.00015271359830031867, 0.0013384668259111868
0.002847659450658883, 0.0046846338858311095
0.008866371854259677, 0.0049559447279728785
0.009135866439495533, 0.005227255570002023
0.0002425451267122708, 0.0009767190351664696
0.0016798495813035049, 0.00314720577853137
0.007069741286020633, 0.004503759991010406
0.002129007223363266, 0.004503759991010407
0.00033237665512422294, 0.0022428363025044362
0.0012306919392437443, 0.001971525459575534
0.008327382683787963, 0.005317692517318978
0.008327382683787962, 0.004322886096144215
0.001679849581303505, 0.001971525459575534
